66,235,325,straight
66,220,325,straight
67,220,325,straight
67,220,325,straight
68,220,325,curved
68,210,325,curved
69,210,325,straight
69,205,325,straight
70,205,325,straight
70,205,325,straight
71,205,325,straight
71,180,325,straight
72,180,325,straight
72,175,325,straight
73,175,325,curved
73,150,325,curved
74,150,325,straight
74,145,325,straight
75,145,325,curved
75,145,325,curved
76,145,325,curved
76,140,325,curved
77,140,325,straight
77,135,325,straight
78,135,325,curved
78,130,325,curved
79,130,325,straight
79,125,325,straight
80,125,325,straight
80,125,325,straight
81,125,325,straight
81,110,325,straight
82,110,325,straight
82,110,325,straight
83,110,325,straight
83,105,325,straight
84,105,325,straight
84,100,320,straight
85,100,320,curved
85,100,315,curved
86,100,315,straight
86,100,300,straight
87,100,300,straight
87,100,300,straight
88,100,300,straight
88,100,290,straight
89,100,290,straight
89,100,290,straight
90,100,290,straight
90,100,275,straight
91,100,275,straight
91,100,275,straight
92,100,275,straight
92,100,250,straight
93,100,250,straight
93,100,250,straight
94,100,250,straight
94,100,235,straight
95,100,235,straight
95,100,230,straight
96,100,230,straight
96,100,220,straight
97,100,220,straight
97,100,220,straight
98,100,220,straight
98,100,195,straight
99,100,195,straight
99,100,195,straight
100,100,195,straight
100,100,160,straight
101,100,160,straight
101,105,160,straight
102,105,160,straight
102,105,150,straight
103,105,150,straight
103,105,145,straight
104,105,145,curved
104,110,150,curved
105,110,150,curved
105,125,150,curved
106,125,150,straight
106,130,150,straight
107,130,150,straight
107,130,145,straight
108,130,145,straight
108,120,145,straight
109,120,145,straight
109,120,145,straight
110,120,145,curved
110,110,145,curved
111,110,145,curved
111,110,140,curved
112,110,140,straight
112,105,140,straight
113,105,140,straight
113,95,140,straight
114,95,140,straight
114,95,140,straight
115,95,140,straight
115,95,155,straight
116,95,155,straight
116,95,155,straight
117,95,155,straight
117,95,165,straight
118,95,165,straight
118,95,165,straight
119,95,165,straight
119,95,170,straight
120,95,170,straight
120,90,170,straight
121,90,170,straight
121,90,240,straight
122,90,240,straight
122,90,240,straight
123,90,240,straight
123,90,260,straight
124,90,260,straight
124,90,260,straight
125,90,260,straight
125,90,285,straight
126,90,285,straight
126,95,285,straight
127,95,285,straight
127,95,300,straight
128,95,300,straight
128,90,300,straight
129,90,300,curved
129,95,305,curved
130,95,305,curved
130,90,305,curved
131,90,305,curved
131,95,310,curved
132,95,310,straight
132,95,315,straight
133,95,315,straight
133,90,315,straight
134,90,315,straight
134,90,325,straight
135,90,325,straight
135,90,325,straight
136,90,325,straight
136,70,325,straight
137,70,325,curved
137,70,330,curved
138,70,330,straight
138,75,335,straight
139,75,335,straight
139,75,335,straight
140,75,335,curved
140,80,335,curved
141,80,335,straight
141,90,335,straight
142,90,335,straight
142,90,335,straight
143,90,335,curved
143,95,335,curved
144,95,335,straight
144,100,335,straight
145,100,335,straight
145,100,335,straight
146,100,335,straight
146,105,335,straight
147,105,335,straight
147,110,335,straight
148,110,335,straight
148,120,335,straight
149,120,335,straight
149,120,340,straight
150,120,340,straight
150,130,340,straight
151,130,340,straight
151,130,335,straight
152,130,335,curved
152,135,340,curved
153,135,340,straight
153,145,340,straight
154,145,340,straight
154,145,335,straight
155,145,335,straight
155,180,335,straight
156,180,335,straight
156,180,340,straight
157,180,340,straight
157,190,340,straight
158,190,340,straight
158,195,335,straight
159,195,335,straight
159,195,325,straight
160,195,325,straight
160,195,325,straight
161,195,325,curved
161,205,325,curved
162,205,325,curved
162,205,325,curved
163,205,325,curved
163,210,325,curved
164,210,325,curved
164,220,325,curved
165,220,325,curved
165,220,325,curved
166,220,325,curved
166,230,335,curved
167,230,335,straight
167,230,335,straight
168,230,335,straight
168,235,335,straight
169,235,335,straight
169,235,340,straight
170,235,340,straight
170,245,340,straight
171,245,340,straight
171,245,335,straight
172,245,335,straight
172,250,335,straight
173,250,335,straight
173,255,335,straight
174,255,335,straight
174,255,325,straight
175,255,325,straight
175,255,325,straight
176,255,325,straight
176,255,320,straight
177,255,320,straight
177,255,320,straight
178,255,320,straight
178,255,280,straight
179,255,280,straight
179,260,275,straight
180,260,275,straight
180,260,270,straight
181,260,270,straight
181,260,265,straight
182,260,265,straight
182,265,265,straight
183,265,265,straight
183,265,270,straight
184,265,270,curved
184,270,265,curved
185,270,265,straight
185,290,265,straight
186,290,265,straight
186,290,270,straight
187,290,270,straight
187,305,270,straight
188,305,270,straight
188,305,270,straight
189,305,270,curved
189,330,270,curved
190,330,270,straight
190,335,270,straight
191,335,270,straight
191,340,270,straight
192,340,270,straight
192,345,270,straight
193,345,270,straight
193,345,260,straight
194,345,260,straight
194,340,260,straight
195,340,260,curved
195,335,260,curved
196,335,260,straight
196,335,265,straight
197,335,265,curved
197,330,270,curved
198,330,270,curved
198,305,270,curved
199,305,270,straight
199,300,270,straight
200,300,270,straight
200,295,265,straight
201,295,265,curved
201,300,260,curved
202,300,260,curved
202,295,255,curved
203,295,255,straight
203,295,255,straight
204,295,255,straight
204,295,245,straight
205,295,245,straight
205,295,245,straight
206,295,245,curved
206,295,240,curved
207,295,240,curved
207,295,235,curved
208,295,235,curved
208,295,225,curved
209,295,225,curved
209,295,220,curved
210,295,220,straight
210,295,210,straight
211,295,210,straight
211,295,210,straight
212,295,210,curved
212,295,195,curved
213,295,195,straight
213,295,190,straight
214,295,190,straight
214,295,185,straight
215,295,185,straight
215,305,185,straight
216,305,185,straight
216,305,190,straight
217,305,190,curved
217,315,190,curved
218,315,190,straight
218,320,190,straight
219,320,190,straight
219,320,185,straight
220,320,185,curved
220,330,190,curved
221,330,190,curved
221,335,185,curved
222,335,185,curved
222,340,190,curved
223,340,190,straight
223,360,190,straight
224,360,190,straight
224,360,190,straight
225,360,190,curved
225,365,190,curved
226,365,190,straight
226,370,190,straight
227,370,190,straight
227,375,195,straight
228,375,195,straight
228,380,195,straight
229,380,195,curved
229,380,190,curved
230,380,190,straight
230,380,165,straight
231,380,165,straight
231,380,165,straight
232,380,165,straight
232,380,155,straight
233,380,155,straight
233,380,155,straight
234,380,155,curved
234,380,145,curved
235,380,145,straight
235,385,140,straight
236,385,140,straight
236,395,140,straight
237,395,140,straight
237,395,140,straight
238,395,140,curved
238,400,140,curved
239,400,140,curved
239,405,140,curved
240,405,140,straight
240,410,140,straight
241,410,140,straight
241,410,140,straight
242,410,140,straight
242,415,140,straight
243,415,140,straight
243,420,140,straight
244,420,140,straight
244,450,140,straight
245,450,140,straight
245,450,140,straight
246,450,140,straight
246,485,140,straight
247,485,140,straight
247,490,140,straight
248,490,140,straight
248,490,135,straight
249,490,135,straight
249,485,130,straight
250,485,130,curved
250,485,135,curved
251,485,135,straight
251,445,135,straight
252,445,135,straight
252,445,135,straight
253,445,135,curved
253,440,135,curved
254,440,135,curved
254,370,135,curved
255,110,90,straight
255,110,95,straight
256,95,85,straight
256,95,85,straight
257,95,85,straight
257,90,85,straight
258,90,85,straight
258,90,85,straight
259,90,85,curved
259,80,85,curved
260,80,85,straight
260,75,85,straight
261,75,85,straight
261,75,85,straight
262,75,85,straight
262,70,85,straight
263,70,85,straight
263,70,85,straight
264,70,85,straight
264,60,85,straight
265,60,85,straight
265,55,90,straight
266,55,90,straight
266,55,95,straight
267,55,95,straight
267,60,95,straight
268,60,95,straight
268,65,95,straight
269,65,95,straight
269,65,95,straight
270,65,95,straight
270,70,95,straight
271,70,95,straight
271,70,100,straight
272,70,100,curved
272,90,100,curved
273,90,100,straight
273,95,100,straight
274,95,100,straight
274,95,95,straight
275,95,95,straight
275,100,95,straight
276,100,95,curved
276,100,95,curved
277,100,95,straight
277,105,90,straight
278,105,90,straight
278,105,90,straight
279,105,90,straight
279,105,85,straight
280,105,85,straight
280,100,85,straight
281,470,80,straight
281,470,80,straight
282,150,40,straight
282,150,45,straight
283,150,45,curved
283,150,50,curved
284,150,50,curved
284,150,60,curved
285,150,60,straight
285,150,80,straight
286,150,80,straight
286,150,80,straight
287,150,80,straight
287,150,85,straight
288,150,85,curved
288,145,85,curved
289,145,85,straight
289,140,85,straight
290,140,85,straight
290,140,85,straight
291,140,85,straight
291,140,90,straight
292,140,90,curved
292,145,95,curved
293,145,95,straight
293,180,95,straight
294,180,95,straight
294,180,95,straight
295,180,95,straight
295,195,95,straight
296,195,95,straight
296,195,95,straight
297,195,95,straight
297,210,95,straight
298,210,95,straight
298,210,95,straight
299,210,95,straight
299,225,95,straight
300,225,95,straight
300,225,95,straight
301,225,95,straight
301,325,95,straight
302,325,95,straight
302,325,90,straight
303,325,90,straight
303,325,85,straight
304,325,85,straight
304,315,85,straight
305,315,85,straight
305,315,85,straight
306,315,85,straight
306,310,85,straight
307,310,85,curved
307,305,85,curved
308,305,85,curved
308,305,85,curved
309,305,85,straight
309,295,85,straight
310,295,85,straight
310,295,85,straight
311,295,85,straight
311,290,85,straight
312,290,85,straight
312,290,85,straight
313,290,85,curved
313,270,85,curved
314,270,85,curved
314,265,90,curved
315,265,90,straight
315,260,90,straight
316,260,90,straight
316,255,85,straight
317,255,85,curved
317,250,90,curved
318,250,90,straight
318,235,90,straight
319,235,90,straight
319,235,85,straight
320,235,85,straight
320,165,85,straight
321,165,85,straight
321,165,85,straight
322,165,85,straight
322,160,85,straight
323,160,85,straight
323,160,85,straight
324,160,85,straight
324,160,60,straight
325,160,60,straight
325,160,55,straight
326,160,55,straight
326,160,45,straight
327,160,45,straight
327,155,45,straight
328,155,45,straight
328,150,45,straight
329,150,45,straight
329,150,40,straight
